time,IPLA,IPref,ECEcore,SSXcore,LI,Q95,ZMAG,Vloop,IPE,Instability,Window
14.377,-2469635.2,-2500500.0,2123.1123,0.07034518,0.976573,3.6633606,0.26117766,-0.51883,30864.75,65,718
14.378,-2469702.8,-2500500.0,2096.261,0.070497766,0.976573,3.6633606,0.26117766,-1.1163013,30797.25,65,718
14.379,-2469754.5,-2500500.0,2111.0652,0.071260735,0.976573,3.6633606,0.26117766,-0.63879067,30745.5,65,718
14.38,-2469718.0,-2500500.0,2123.9277,0.07141332,0.976573,3.6633606,0.26117766,-0.99667376,30782.0,65,718
14.381,-2469118.8,-2500500.0,2133.8408,0.07065037,0.976573,3.6633606,0.26117766,-1.3952099,31381.25,65,718
14.382,-2469538.2,-2500500.0,2123.691,0.070955545,0.97562915,3.6605437,0.25930128,-0.7987381,30961.75,65,719
14.383,-2468139.5,-2500500.0,2119.792,0.07080296,0.97562915,3.6605437,0.25930128,-1.2762487,32360.5,65,719
14.384,-2469407.8,-2500500.0,2142.321,0.07156591,0.97562915,3.6605437,0.25930128,-0.5601494,31092.25,65,719
14.385,-2468181.0,-2500500.0,2129.9749,0.07080296,0.97562915,3.6605437,0.25930128,-1.5168362,32319.0,65,719
14.386,-2468221.2,-2500500.0,2131.293,0.07217628,0.97562915,3.6605437,0.25930128,-1.5948113,32278.75,65,719
14.387,-2467366.8,-2500500.0,2152.9155,0.07141332,0.97562915,3.6605437,0.25930128,-1.9926811,33133.25,65,719
14.388,-2469658.8,-2500500.0,2129.6428,0.07156591,0.97562915,3.6605437,0.25930128,-1.0776469,30841.25,65,719
14.389,-2469044.8,-2500500.0,2140.6284,0.07141332,0.97562915,3.6605437,0.25930128,-1.1959419,31455.25,65,719
14.39,-2468739.0,-2500500.0,2140.2354,0.07187109,0.97562915,3.6605437,0.25930128,-1.2762487,31761.0,65,719
14.391,-2471161.8,-2500500.0,2145.9753,0.07217628,0.97562915,3.6605437,0.25930128,-0.40153438,29338.25,65,719
14.392,-2467140.8,-2500500.0,2157.4182,0.0718711,0.97562915,3.6605437,0.25930128,-2.4308712,33359.25,65,719
14.393,-2468989.5,-2500500.0,2162.3823,0.07278666,0.97562915,3.6605437,0.25930128,-1.1976075,31510.5,65,719
14.394,-2468689.5,-2500500.0,2156.864,0.072786644,0.97562915,3.6605437,0.25930128,-1.5168362,31810.5,65,719
14.395,-2469392.5,-2500500.0,2155.116,0.072786644,0.97562915,3.6605437,0.25930128,-0.44152126,31107.5,65,719
14.396,-2471970.2,-2500500.0,2154.1833,0.072786644,0.97422636,3.6501951,0.2555799,0.15561685,28529.75,65,719
14.397,-2468899.2,-2500500.0,2160.8394,0.07339701,0.97422636,3.6501951,0.2555799,-1.8353988,31600.75,65,719
14.398,-2469242.2,-2500500.0,2158.594,0.07248145,0.97422636,3.6501951,0.2555799,-1.4361963,31257.75,65,719
14.399,-2469721.0,-2500500.0,2172.0818,0.07278666,0.97422636,3.6501951,0.2555799,-0.1599475,30779.0,65,719
14.4,-2473281.2,-2500500.0,2168.2402,0.07385479,0.97422636,3.6501951,0.2555799,0.360215,27218.75,65,719
14.401,-2478234.5,-2500500.0,2170.407,0.07400739,0.97422636,3.6501951,0.2555799,1.7114406,22265.5,65,719
14.402,-2472258.5,-2500500.0,2172.896,0.073397025,0.97422636,3.6501951,0.2555799,0.9943419,28241.5,65,720
14.403,-2469361.5,-2500500.0,2170.7505,0.073854804,0.97422636,3.6501951,0.2555799,-0.43752375,31138.5,65,720
14.404,-2472511.8,-2500500.0,2168.4612,0.074159995,0.97422636,3.6501951,0.2555799,1.1926106,27988.25,65,720
14.405,-2469223.2,-2500500.0,2162.0522,0.07385479,0.97422636,3.6501951,0.2555799,-1.4315325,31276.75,65,720
14.406,-2468397.5,-2500500.0,2189.2715,0.07477036,0.97422636,3.6501951,0.2555799,-0.8330618,32102.5,65,720
14.407,-2467122.8,-2500500.0,2186.4949,0.07431257,0.97422636,3.6501951,0.2555799,-1.3525581,33377.25,65,720
14.408,-2466782.8,-2500500.0,2185.4949,0.07415998,0.97422636,3.6501951,0.2555799,-1.11297,33717.25,65,720
14.409,-2468028.8,-2500500.0,2187.151,0.07400739,0.97231233,3.6484072,0.2562759,-0.11762876,32471.25,65,720
14.41,-2469023.0,-2500500.0,2175.6497,0.07431258,0.97231233,3.6484072,0.2562759,-0.27857563,31477.0,65,720
14.411,-2467687.0,-2500500.0,2184.823,0.07492295,0.97231233,3.6484072,0.2562759,-1.71244,32813.0,65,720
14.412,-2467420.5,-2500500.0,2199.8037,0.07492295,0.97231233,3.6484072,0.2562759,-2.6681275,33079.5,65,720
14.413,-2467977.5,-2500500.0,2185.063,0.07507555,0.97231233,3.6484072,0.2562759,-1.3938775,32522.5,65,720
14.414,-2469838.8,-2500500.0,2186.705,0.07507554,0.97231233,3.6484072,0.2562759,-0.71643245,30661.25,65,720
14.415,-2467701.5,-2500500.0,2202.0454,0.07522814,0.97231233,3.6484072,0.2562759,-1.35489,32798.5,65,720
14.416,-2466510.5,-2500500.0,2198.203,0.07538073,0.97231233,3.6484072,0.2562759,-2.0699902,33989.5,65,720
14.417,-2467665.8,-2500500.0,2206.5925,0.075838506,0.97231233,3.6484072,0.2562759,-0.7170988,32834.25,65,720
14.418,-2467620.0,-2500500.0,2198.4946,0.075228125,0.97231233,3.6484072,0.2562759,-1.7127731,32880.0,65,720
14.419,-2468233.0,-2500500.0,2200.2878,0.07568592,0.97231233,3.6484072,0.2562759,-1.5148375,32267.0,65,720
14.42,-2467120.5,-2500500.0,2197.8733,0.07538073,0.97231233,3.6484072,0.2562759,-0.99667376,33379.5,65,720
14.421,-2467324.2,-2500500.0,2218.2126,0.07614368,0.97231233,3.6484072,0.2562759,-0.24025437,33175.75,65,720
14.422,-2466531.5,-2500500.0,2215.133,0.07644887,0.97231233,3.6484072,0.2562759,-1.5544913,33968.5,65,721
14.423,-2466476.5,-2500500.0,2225.9817,0.077059254,0.9737926,3.636422,0.25520083,-1.6344651,34023.5,65,721
14.424,-2471323.8,-2500500.0,2201.2834,0.075991094,0.9737926,3.636422,0.25520083,1.4318656,29176.25,65,721
14.425,-2469119.5,-2500500.0,2209.6492,0.07477035,0.9737926,3.636422,0.25520083,-0.79574,31380.5,65,721
14.426,-2468077.5,-2500500.0,1982.5858,0.07080294,0.9737926,3.636422,0.25520083,-0.9163669,32422.5,65,721
14.427,-2469303.0,-2500500.0,1972.5599,0.06942962,0.9737926,3.636422,0.25520083,-0.15894812,31197.0,65,721
14.428,-2466586.8,-2500500.0,2006.1497,0.069429606,0.9737926,3.636422,0.25520083,-1.6321331,33913.25,65,721
14.429,-2466680.8,-2500500.0,1976.9982,0.07034516,0.9737926,3.636422,0.25520083,-1.5921463,33819.25,65,721
14.43,-2467667.0,-2500500.0,1983.9404,0.070650354,0.9737926,3.636422,0.25520083,-1.392545,32833.0,65,721
14.431,-2466999.5,-2500500.0,1972.1487,0.07049775,0.9737926,3.636422,0.25520083,-1.2722512,33500.5,65,721
14.432,-2467057.5,-2500500.0,1987.1495,0.070955545,0.9737926,3.636422,0.25520083,-0.31689686,33442.5,65,721
14.433,-2471180.2,-2500500.0,1992.8186,0.0697348,0.9737926,3.636422,0.25520083,0.44285375,29319.75,65,721
14.434,-2477413.2,-2500500.0,1994.8917,0.070650354,0.9737926,3.636422,0.25520083,2.6714587,23086.75,65,721
14.435,-2476934.8,-2500500.0,1987.6959,0.07003999,0.9737926,3.636422,0.25520083,1.6347982,23565.25,65,721
14.436,-2473326.5,-2500500.0,1999.9639,0.07034518,0.9737926,3.636422,0.25520083,1.115635,27173.5,65,721
14.437,-2469867.8,-2500500.0,2005.1517,0.07003999,0.9538469,3.6577108,0.2552331,-0.91336876,30632.25,65,721
14.438,-2472709.2,-2500500.0,1999.3983,0.070650354,0.9538469,3.6577108,0.2552331,0.7577519,27790.75,65,721
14.439,-2471794.0,-2500500.0,2000.0945,0.071260735,0.9538469,3.6577108,0.2552331,0.319895,28706.0,65,721
14.44,-2469462.2,-2500500.0,2006.2339,0.070955545,0.9538469,3.6577108,0.2552331,0.20160002,31037.75,65,721
14.441,-2468940.5,-2500500.0,2011.6808,0.070955545,0.9538469,3.6577108,0.2552331,0.51916313,31559.5,65,721
14.442,-2465364.5,-2500500.0,2007.4688,0.07156591,0.9538469,3.6577108,0.2552331,-1.628802,35135.5,65,722
14.443,-2466618.8,-2500500.0,2011.6926,0.07126072,0.9538469,3.6577108,0.2552331,-1.1522907,33881.25,65,722
14.444,-2467855.8,-2500500.0,1994.5261,0.07080294,0.9538469,3.6577108,0.2552331,-0.4368575,32644.25,65,722
14.445,-2470074.0,-2500500.0,2013.4513,0.07187109,0.9538469,3.6577108,0.2552331,1.2329305,30426.0,65,722
14.446,-2467820.8,-2500500.0,2020.8904,0.07141332,0.9538469,3.6577108,0.2552331,-1.3935444,32679.25,65,722
14.447,-2467595.0,-2500500.0,2028.5109,0.07080294,0.9538469,3.6577108,0.2552331,-0.07964063,32905.0,65,722
14.448,-2468818.0,-2500500.0,2021.1975,0.07202369,0.9538469,3.6577108,0.2552331,-0.15828186,31682.0,65,722
14.449,-2468202.5,-2500500.0,2024.7291,0.0718711,0.9538469,3.6577108,0.2552331,-1.2332637,32297.5,65,722
14.45,-2468384.8,-2500500.0,2024.0526,0.07110813,0.9538469,3.6577108,0.2552331,-0.55615187,32115.25,65,722
14.451,-2469707.8,-2500500.0,2021.3027,0.07263407,0.97625244,3.649882,0.25919992,-0.4368575,30792.25,65,722
14.452,-2467499.2,-2500500.0,2036.5231,0.072634056,0.97625244,3.649882,0.25919992,-1.392545,33000.75,65,722
14.453,-2469743.2,-2500500.0,2039.2113,0.07126072,0.97625244,3.649882,0.25919992,-0.27724314,30756.75,65,722
14.454,-2466681.0,-2500500.0,2045.4474,0.07263407,0.97625244,3.649882,0.25919992,-1.7107744,33819.0,65,722
14.455,-2465846.8,-2500500.0,2036.1818,0.07232888,0.97625244,3.649882,0.25919992,-1.4718524,34653.25,65,722
14.456,-2466524.0,-2500500.0,2040.4431,0.07110813,0.97625244,3.649882,0.25919992,-1.9890168,33976.0,65,722
14.457,-2469084.2,-2500500.0,2035.5419,0.07278666,0.97625244,3.649882,0.25919992,-0.39553812,31415.75,65,722
14.458,-2468306.0,-2500500.0,2041.1362,0.073091835,0.97625244,3.649882,0.25919992,-1.5091743,32194.0,65,722
14.459,-2466985.2,-2500500.0,2060.1067,0.07217629,0.97625244,3.649882,0.25919992,-0.79340816,33514.75,65,722
14.46,-2467836.8,-2500500.0,2050.6646,0.074159995,0.97625244,3.649882,0.25919992,-1.3115718,32663.25,65,722
14.461,-2469561.8,-2500500.0,2070.9482,0.073397025,0.97625244,3.649882,0.25919992,-0.3982031,30938.25,65,722
14.462,-2469609.2,-2500500.0,2046.3212,0.072328866,0.97625244,3.649882,0.25919992,-0.7940744,30890.75,65,723
14.463,-2474301.5,-2500500.0,2058.4607,0.073397025,0.97625244,3.649882,0.25919992,2.470525,26198.5,65,723
14.464,-2470307.8,-2500500.0,2068.6602,0.073397025,0.97625244,3.649882,0.25919992,-0.5971381,30192.25,65,723
14.465,-2466929.8,-2500500.0,2064.8762,0.07293925,0.9699024,3.667785,0.26192552,-3.182627,33570.25,65,723
14.466,-2470180.8,-2500500.0,2049.4497,0.073397025,0.9699024,3.667785,0.26192552,-0.15894812,30319.25,65,723
14.467,-2468917.2,-2500500.0,2066.121,0.073702216,0.9699024,3.667785,0.26192552,-1.23393,31582.75,65,723
14.468,-2471879.2,-2500500.0,2068.9153,0.0718711,0.9699024,3.667785,0.26192552,0.79773873,28620.75,65,723
14.469,-2470544.8,-2500500.0,2071.5198,0.073702216,0.9699024,3.667785,0.26192552,0.08263875,29955.25,65,723
14.47,-2470895.0,-2500500.0,2072.2402,0.07431258,0.9699024,3.667785,0.26192552,-0.27524439,29605.0,65,723
14.471,-2471100.5,-2500500.0,2069.7214,0.07446517,0.9699024,3.667785,0.26192552,0.04265189,29399.5,65,723
14.472,-2472124.0,-2500500.0,2089.8203,0.07431258,0.9699024,3.667785,0.26192552,-0.07830812,28376.0,65,723
14.473,-2469794.2,-2500500.0,2071.669,0.07507554,0.9699024,3.667785,0.26192552,-0.15928125,30705.75,65,723
14.474,-2469691.8,-2500500.0,2082.0034,0.07446517,0.9699024,3.667785,0.26192552,-1.7514275,30808.25,65,723
14.475,-2470239.5,-2500500.0,2075.409,0.07446517,0.9699024,3.667785,0.26192552,-1.2735838,30260.5,65,723
14.476,-2469653.2,-2500500.0,2080.9146,0.07492295,0.9699024,3.667785,0.26192552,-1.0749819,30846.75,65,723
14.477,-2471322.8,-2500500.0,2087.668,0.07415998,0.9699024,3.667785,0.26192552,-1.1539563,29177.25,65,723
14.478,-2470116.2,-2500500.0,2080.099,0.07446517,0.96868765,3.6827703,0.26509705,-1.1526238,30383.75,65,723
14.479,-2472037.0,-2500500.0,2091.9534,0.07461777,0.96868765,3.6827703,0.26509705,0.2405875,28463.0,65,723
14.48,-2469825.5,-2500500.0,2109.9954,0.07522814,0.96868765,3.6827703,0.26509705,-0.67677873,30674.5,65,723
14.481,-2476669.2,-2500500.0,2101.4204,0.07507554,0.96868765,3.6827703,0.26509705,1.9546931,23830.75,65,723
14.482,-2480654.5,-2500500.0,2086.442,0.07538073,0.96868765,3.6827703,0.26509705,2.392217,19845.5,65,724
14.483,-2479862.0,-2500500.0,2098.294,0.075533316,0.96868765,3.6827703,0.26509705,0.95602065,20638.0,65,724
14.484,-2475555.0,-2500500.0,2104.8015,0.075228125,0.96868765,3.6827703,0.26509705,-0.0013324991,24945.0,65,724
14.485,-2473267.2,-2500500.0,2089.1057,0.07507554,0.96868765,3.6827703,0.26509705,-0.55715126,27232.75,65,724
14.486,-2474638.5,-2500500.0,2092.1738,0.07568592,0.96868765,3.6827703,0.26509705,-0.119294375,25861.5,65,724
14.487,-2474632.0,-2500500.0,2112.3965,0.07538073,0.96868765,3.6827703,0.26509705,-0.27790937,25868.0,65,724
14.488,-2476418.2,-2500500.0,2111.823,0.07614368,0.96868765,3.6827703,0.26509705,2.1109762,24081.75,65,724
14.489,-2471096.5,-2500500.0,2102.5825,0.07583849,0.96868765,3.6827703,0.26509705,-1.9916818,29403.5,65,724
14.49,-2472930.0,-2500500.0,2113.8992,0.0761437,0.96868765,3.6827703,0.26509705,-0.39953566,27570.0,65,724
14.491,-2472263.2,-2500500.0,2119.4058,0.07614368,0.96868765,3.6827703,0.26509705,-0.20060062,28236.75,65,724
14.492,-2471991.2,-2500500.0,2119.1055,0.075838506,0.97078836,3.6729171,0.26401803,-1.4345306,28508.75,65,724
14.493,-2469617.0,-2500500.0,2131.435,0.07644887,0.97078836,3.6729171,0.26401803,-2.7487674,30883.0,65,724
14.494,-2471830.8,-2500500.0,2117.8384,0.07644887,0.97078836,3.6729171,0.26401803,-1.5155038,28669.25,65,724
14.495,-2471573.5,-2500500.0,2125.7178,0.075991094,0.97078836,3.6729171,0.26401803,-1.5948113,28926.5,65,724
14.496,-2472555.8,-2500500.0,2114.785,0.076601475,0.97078836,3.6729171,0.26401803,-0.2405875,27944.25,65,724
14.497,-2473047.2,-2500500.0,2132.7234,0.07690665,0.97078836,3.6729171,0.26401803,-0.6377913,27452.75,65,724
14.498,-2471094.2,-2500500.0,2122.62,0.07705924,0.97078836,3.6729171,0.26401803,-1.7534263,29405.75,65,724
14.499,-2472494.8,-2500500.0,2146.0627,0.07675406,0.97078836,3.6729171,0.26401803,-1.2755826,28005.25,65,724
14.5,-2470444.5,-2500500.0,2130.6035,0.07690665,0.97078836,3.6729171,0.26401803,-1.8324007,30055.5,65,724
14.501,-2471313.5,-2500500.0,2145.1238,0.077059254,0.97078836,3.6729171,0.26401803,-1.7524269,29186.5,65,724
14.502,-2471522.2,-2500500.0,2147.5942,0.07766962,0.97078836,3.6729171,0.26401803,-1.513505,28977.75,65,725
14.503,-2472733.2,-2500500.0,2138.7417,0.07766962,0.97078836,3.6729171,0.26401803,-0.31889564,27766.75,65,725
14.504,-2469844.0,-2500500.0,2151.5764,0.07751702,0.97078836,3.6729171,0.26401803,-2.7874217,30656.0,65,725
14.505,-2475537.5,-2500500.0,2149.2463,0.0779748,0.97078836,3.6729171,0.26401803,0.5971381,24962.5,65,725
14.506,-2473362.2,-2500500.0,2145.3564,0.07766962,0.96834475,3.6724257,0.26215544,-0.55715126,27137.75,65,725
14.507,-2470998.8,-2500500.0,2162.23,0.07705924,0.96834475,3.6724257,0.26215544,-1.6724532,29501.25,65,725
14.508,-2473956.8,-2500500.0,2155.812,0.078432575,0.96834475,3.6724257,0.26215544,0.07897437,26543.25,65,725
14.509,-2472700.8,-2500500.0,2144.5188,0.07721183,0.96834475,3.6724257,0.26215544,-1.2362618,27799.25,65,725
14.51,-2475695.5,-2500500.0,2147.5854,0.07705924,0.96834475,3.6724257,0.26215544,0.12162626,24804.5,65,725
14.511,-2480594.2,-2500500.0,2164.6096,0.078432575,0.96834475,3.6724257,0.26215544,0.9970069,19905.75,65,725
14.512,-2481166.0,-2500500.0,2165.0022,0.07782221,0.96834475,3.6724257,0.26215544,0.038654376,19334.0,65,725
14.513,-2477713.5,-2500500.0,2173.5745,0.078432575,0.96834475,3.6724257,0.26215544,0.07764189,22786.5,65,725
14.514,-2477127.2,-2500500.0,2171.381,0.07782219,0.96834475,3.6724257,0.26215544,0.31922874,23372.75,65,725
14.515,-2473714.5,-2500500.0,2150.2104,0.07827999,0.96834475,3.6724257,0.26215544,-0.9147013,26785.5,65,725
14.516,-2473990.0,-2500500.0,2172.6946,0.07827999,0.96834475,3.6724257,0.26215544,-0.75641936,26510.0,65,725
14.517,-2473843.0,-2500500.0,2176.7886,0.07858516,0.96834475,3.6724257,0.26215544,-0.63446,26657.0,65,725
14.518,-2472051.8,-2500500.0,2171.824,0.07858516,0.96834475,3.6724257,0.26215544,-0.27691,28448.25,65,725
14.519,-2471308.8,-2500500.0,2169.7656,0.078432575,0.96834475,3.6724257,0.26215544,-0.475845,29191.25,65,725
14.52,-2473666.2,-2500500.0,2173.2805,0.07873775,0.97049606,3.6725273,0.2634253,0.2812406,26833.75,65,725
14.521,-2471960.8,-2500500.0,2180.111,0.07889035,0.97049606,3.6725273,0.2634253,-0.75442064,28539.25,65,725
14.522,-2473305.2,-2500500.0,2182.6562,0.079195544,0.97049606,3.6725273,0.2634253,0.0036643445,27194.75,65,726
14.523,-2468516.8,-2500500.0,2196.153,0.079195544,0.97049606,3.6725273,0.2634253,-2.7840908,31983.25,65,726
14.524,-2471936.2,-2500500.0,2188.9854,0.07889035,0.97049606,3.6725273,0.2634253,-0.8330618,28563.75,65,726
14.525,-2472895.8,-2500500.0,2172.757,0.07950072,0.97049606,3.6725273,0.2634253,-0.7540875,27604.25,65,726
14.526,-2474478.8,-2500500.0,2206.6785,0.07904294,0.97049606,3.6725273,0.2634253,0.12029375,26021.25,65,726
14.527,-2472837.2,-2500500.0,2190.253,0.07934813,0.97049606,3.6725273,0.2634253,-1.1133032,27662.75,65,726
14.528,-2473007.0,-2500500.0,2215.735,0.07934813,0.97049606,3.6725273,0.2634253,-1.2739168,27493.0,65,726
14.529,-2474131.0,-2500500.0,2203.6436,0.07889035,0.97049606,3.6725273,0.2634253,-1.0339956,26369.0,65,726
14.53,-2472770.8,-2500500.0,2209.3135,0.08026369,0.97049606,3.6725273,0.2634253,-1.9523612,27729.25,65,726
14.531,-2472379.5,-2500500.0,2207.4548,0.07995851,0.97049606,3.6725273,0.2634253,-1.5531588,28120.5,65,726
14.532,-2476389.0,-2500500.0,2206.792,0.07995851,0.97049606,3.6725273,0.2634253,0.0,24111.0,65,726
14.533,-2475215.0,-2500500.0,2205.83,0.07995851,0.97049606,3.6725273,0.2634253,-0.8733819,25285.0,65,726
14.534,-2472195.8,-2500500.0,2209.92,0.07995851,0.9659096,3.6854324,0.2654898,-2.3475661,28304.25,65,726
14.535,-2473301.8,-2500500.0,2196.3225,0.07980591,0.9659096,3.6854324,0.2654898,-0.91336876,27198.25,65,726
14.536,-2473053.5,-2500500.0,2033.615,0.07324444,0.9659096,3.6854324,0.2654898,-1.709775,27446.5,65,726
14.537,-2474731.0,-2500500.0,1976.0825,0.07293925,0.9659096,3.6854324,0.2654898,-0.75641936,25769.0,65,726
14.538,-2475450.8,-2500500.0,1961.0349,0.072786644,0.9659096,3.6854324,0.2654898,0.79507375,25049.25,65,726
14.539,-2472594.2,-2500500.0,1954.9886,0.07278666,0.9659096,3.6854324,0.2654898,-1.5944781,27905.75,65,726
14.54,-2474752.5,-2500500.0,1962.1791,0.07354963,0.9659096,3.6854324,0.2654898,-0.4395225,25747.5,65,726
14.541,-2473763.0,-2500500.0,1972.9725,0.073397025,0.9659096,3.6854324,0.2654898,-1.7151049,26737.0,65,726
14.542,-2473491.8,-2500500.0,1978.2942,0.073091835,0.9659096,3.6854324,0.2654898,-1.7937462,27008.25,65,727
14.543,-2476535.8,-2500500.0,1965.3575,0.07400739,0.9659096,3.6854324,0.2654898,-0.0026649982,23964.25,65,727
14.544,-2474834.0,-2500500.0,1975.72,0.073091835,0.9659096,3.6854324,0.2654898,-0.91603374,25666.0,65,727
14.545,-2483387.2,-2500500.0,1958.5623,0.07324444,0.9659096,3.6854324,0.2654898,3.02701,17112.75,65,727
14.546,-2485576.0,-2500500.0,1982.2523,0.07400739,0.9659096,3.6854324,0.2654898,3.1836262,14924.0,65,727
14.547,-2482655.8,-2500500.0,1950.7994,0.073702216,0.9427287,3.6707335,0.26048508,-0.9590187,17844.25,65,727
14.548,-2476707.8,-2500500.0,1963.6567,0.07263407,0.9427287,3.6707335,0.26048508,-1.2389269,23792.25,65,727
14.549,-2477052.2,-2500500.0,1963.0823,0.073091835,0.9427287,3.6707335,0.26048508,-0.71809816,23447.75,65,727
14.55,-2476486.5,-2500500.0,1949.9801,0.073854804,0.9427287,3.6707335,0.26048508,-1.5951444,24013.5,65,727
14.551,-2474755.0,-2500500.0,1997.616,0.073091835,0.9427287,3.6707335,0.26048508,-1.6737857,25745.0,65,727
14.552,-2476218.0,-2500500.0,1981.403,0.07415998,0.9427287,3.6707335,0.26048508,0.39420566,24282.0,65,727
14.553,-2474211.8,-2500500.0,1997.1511,0.072634056,0.9427287,3.6707335,0.26048508,-0.12096,26288.25,65,727
14.554,-2474157.8,-2500500.0,1984.6466,0.07324442,0.9427287,3.6707335,0.26048508,-1.0369937,26342.25,65,727
14.555,-2473026.5,-2500500.0,1987.429,0.07400739,0.9427287,3.6707335,0.26048508,-1.3572218,27473.5,65,727
14.556,-2473357.2,-2500500.0,1993.116,0.0737022,0.9427287,3.6707335,0.26048508,-1.5558238,27142.75,65,727
14.557,-2474372.0,-2500500.0,2008.7211,0.073397025,0.9427287,3.6707335,0.26048508,-1.3578881,26128.0,65,727
14.558,-2473460.0,-2500500.0,2003.2168,0.07400739,0.9427287,3.6707335,0.26048508,-1.597143,27040.0,65,727
14.559,-2475493.0,-2500500.0,2000.1626,0.07431258,0.9427287,3.6707335,0.26048508,0.39353937,25007.0,65,727
14.56,-2472194.5,-2500500.0,2005.842,0.07446517,0.9427287,3.6707335,0.26048508,-1.8363981,28305.5,65,727
14.561,-2474036.0,-2500500.0,2011.001,0.07507554,0.96962506,3.6610827,0.25801954,-0.4038662,26464.0,65,727
14.562,-2474526.2,-2500500.0,2017.4658,0.07415998,0.96962506,3.6610827,0.25801954,0.03432378,25973.75,65,728
14.563,-2469458.2,-2500500.0,2006.4365,0.07492295,0.96962506,3.6610827,0.25801954,-3.9080536,31041.75,65,728
14.564,-2473593.0,-2500500.0,2019.0918,0.07522814,0.96962506,3.6610827,0.25801954,-0.44351995,26907.0,65,728
14.565,-2475065.0,-2500500.0,2019.9299,0.07477035,0.96962506,3.6610827,0.25801954,-0.440855,25435.0,65,728
14.566,-2472314.0,-2500500.0,2021.2687,0.07522814,0.96962506,3.6610827,0.25801954,-1.2759156,28186.0,65,728
14.567,-2473318.8,-2500500.0,1994.4019,0.07492295,0.96962506,3.6610827,0.25801954,-0.28057438,27181.25,65,728
14.568,-2471667.5,-2500500.0,2025.6478,0.07492295,0.96962506,3.6610827,0.25801954,-1.6347982,28832.5,65,728
14.569,-2470692.2,-2500500.0,2000.7465,0.075838506,0.96962506,3.6610827,0.25801954,-2.1919494,29807.75,65,728
14.57,-2471654.8,-2500500.0,2035.5468,0.07477036,0.96962506,3.6610827,0.25801954,-1.3155694,28845.25,65,728
14.571,-2472111.0,-2500500.0,2028.5769,0.07461777,0.96962506,3.6610827,0.25801954,-1.2359288,28389.0,65,728
14.572,-2469765.2,-2500500.0,2052.87,0.07629627,0.96962506,3.6610827,0.25801954,-2.5491662,30734.75,65,728
14.573,-2473843.0,-2500500.0,2037.5609,0.07507555,0.96962506,3.6610827,0.25801954,0.07764189,26657.0,65,728
14.574,-2472041.2,-2500500.0,2032.9891,0.07477036,0.96962506,3.6610827,0.25801954,-0.5991369,28458.75,65,728
14.575,-2471708.5,-2500500.0,2038.1595,0.076296285,0.965803,3.6481457,0.2551968,-0.95868564,28791.5,65,728
14.576,-2470674.5,-2500500.0,2046.8959,0.07477036,0.965803,3.6481457,0.2551968,-2.1522956,29825.5,65,728
14.577,-2471089.8,-2500500.0,2040.1077,0.07538073,0.965803,3.6481457,0.2551968,-1.8747194,29410.25,65,728
14.578,-2472524.2,-2500500.0,2068.5605,0.07644887,0.965803,3.6481457,0.2551968,0.035323128,27975.75,65,728
14.579,-2471093.5,-2500500.0,2038.3969,0.07477036,0.965803,3.6481457,0.2551968,-0.20326562,29406.5,65,728
14.58,-2467919.8,-2500500.0,2056.6855,0.075838506,0.965803,3.6481457,0.2551968,-2.8700607,32580.25,65,728
14.581,-2473422.2,-2500500.0,2047.9185,0.0761437,0.965803,3.6481457,0.2551968,0.040986247,27077.75,65,728
14.582,-2481312.2,-2500500.0,2059.3457,0.0761437,0.965803,3.6481457,0.2551968,3.7434425,19187.75,65,729
14.583,-2482642.8,-2500500.0,2052.566,0.075533316,0.965803,3.6481457,0.2551968,2.8657298,17857.25,65,729
14.584,-2481759.0,-2500500.0,2056.073,0.0761437,0.965803,3.6481457,0.2551968,1.6304675,18741.0,65,729
14.585,-2473504.5,-2500500.0,2060.459,0.075228125,0.965803,3.6481457,0.2551968,-1.594145,26995.5,65,729
14.586,-2471499.0,-2500500.0,2058.6682,0.07477036,0.965803,3.6481457,0.2551968,-1.59148,29001.0,65,729
14.587,-2473246.0,-2500500.0,2042.3635,0.07705924,0.965803,3.6481457,0.2551968,0.23858875,27254.0,65,729
14.588,-2470024.8,-2500500.0,2065.673,0.07522814,0.965803,3.6481457,0.2551968,-0.71510005,30475.25,65,729
14.589,-2471719.0,-2500500.0,2072.499,0.0756859,0.9551691,3.640999,0.25282633,1.0379932,28781.0,65,729
14.59,-2468220.5,-2500500.0,2059.1594,0.07721183,0.9551691,3.640999,0.25282633,-1.2702526,32279.5,65,729
14.591,-2468588.2,-2500500.0,2076.225,0.07599111,0.9551691,3.640999,0.25282633,-1.0713176,31911.75,65,729
14.592,-2470033.0,-2500500.0,2062.4185,0.075838506,0.9551691,3.640999,0.25282633,-0.07464375,30467.0,65,729
14.593,-2470152.2,-2500500.0,2080.6345,0.07782221,0.9551691,3.640999,0.25282633,-0.077975005,30347.75,65,729
14.594,-2471211.5,-2500500.0,2075.9885,0.07599111,0.9551691,3.640999,0.25282633,1.1976075,29288.5,65,729
14.595,-2468376.2,-2500500.0,2075.2278,0.075838506,0.9551691,3.640999,0.25282633,-0.39453876,32123.75,65,729
14.596,-2466441.0,-2500500.0,2085.8843,0.075991094,0.9551691,3.640999,0.25282633,-1.9067112,34059.0,65,729
14.597,-2468241.2,-2500500.0,2080.1602,0.07644887,0.9551691,3.640999,0.25282633,-0.7937412,32258.75,65,729
